GISJOIN,county_name,total,bachelors_degree,gini_index,median_household_income,median_age,white,black,native_american,asian,poverty,owned,occupied
G0100470,Dallas County,39149,0.14709923664122138,0.4691,33845,0.4,0.27857671971187004,0.7073743901504509,0.0009451071547165956,0.0056706429282995735,0.2906656981269133,0.5934003771213073,0.7791762574073167
G0100490,DeKalb County,71310,0.13015211502396332,0.4723,40440,0.4,0.8543542280185107,0.014570186509605947,0.011793577338381713,0.00120600196325901,0.21083078672446876,0.7153225806451613,0.831709732025935
G0100510,Elmore County,81144,0.2506551619631683,0.4413,60891,0.3,0.7530316474415854,0.21503746426106674,0.002637286798777482,0.005410135068520162,0.11508801231780993,0.7325636192271442,0.8695448558466267
G0100530,Escambia County,37057,0.12467612823388376,0.4818,36275,0.5,0.6220956904228621,0.3205332325876353,0.03991148770812532,0.002752516393663815,0.22150840447065034,0.6832454732981893,0.789159532135536
G0100550,Etowah County,102748,0.17790704131497112,0.4594,44637,0.3,0.7983318410090707,0.1589325339665979,0.005654611281971425,0.007435667847549344,0.17390918240483097,0.7258743772790304,0.8163256749958074
G0100570,Fayette County,16494,0.12395352810524517,0.461,39856,0.6,0.8529162119558628,0.11810355280708136,0,0.004728992360858494,0.19441354591521443,0.7725668920905616,0.7997648442092886
G0100590,Franklin County,31466,0.13985374771480805,0.4276,43514,2.1,0.8300387720078816,0.044015763045827244,0.012966376406279794,0.0037182991165067058,0.19410605228293534,0.7079109341057205,0.7862226017648734
G0100610,Geneva County,26417,0.12491961414790997,0.44,41732,0.6,0.8657304008782224,0.09607449748268161,0.009463602982927661,0.004353257372146723,0.22010577954928714,0.7200231147067322,0.8068225969383791
G0100630,Greene County,8324,0.10115656827205248,0.5115,24145,3,0.172873618452667,0.7950504565112927,0.004444978375780875,0,0.380975491385586,0.6706201287699085,0.5772691705790297
G0100650,Hale County,14809,0.14222356617276485,0.4994,34046,1.8,0.3953001553109596,0.5939631305287325,0.0020257951245864,0.00222837463704504,0.24181256436663234,0.7584070796460177,0.7251026694045175
G0100670,Henry County,17133,0.17061143984220908,0.4407,50017,0.4,0.7072900250977645,0.266444872468336,0.001751006828926633,0.003968948812233701,0.13825214899713467,0.8333333333333334,0.724194429273621
G0100690,Houston County,104702,0.21706671837560076,0.4832,47580,0.2,0.6909514622452293,0.26892513992091843,0.002588298217799087,0.008882351817539302,0.182343967248571,0.6570425580626288,0.8283498746233432
G0100710,Jackson County,51852,0.13986864509851618,0.4516,41769,0.4,0.9152202422278793,0.034887757463550106,0.012130679626629639,0.0044742729306487695,0.18584346741502963,0.7552065716356607,0.826444630805479
G0100730,Jefferson County,659680,0.33379952550678943,0.5009,53901,0.2,0.518081494057725,0.4294673174872666,0.002187424205675479,0.01581524375454766,0.16023557264729488,0.6270274201760128,0.8484997109207013
G0100750,Lamar County,13885,0.11934532886042493,0.472,38364,0.3,0.8753330932661145,0.10651782499099748,0.00021606049693914295,0.0012243428159884767,0.20647093193105462,0.756318306010929,0.7910306632446306
G0100770,Lauderdale County,92556,0.23500927585447914,0.4601,48094,0.5,0.8690522494489822,0.10367777345606984,0.003921949954622066,0.00640693201953412,0.14582826024395104,0.6813963764913831,0.8548921135085887
G0100790,Lawrence County,33058,0.12567555974950673,0.4409,44886,0.4,0.7804162381269284,0.10593502329239518,0.05602274789763446,0.0019662411519148163,0.1803193600586206,0.7766032973100891,0.8287787656903766
G0100810,Lee County,161152,0.3531296687445263,0.5026,51463,0.2,0.7034290607625099,0.22910047656870533,0.0018367752184273232,0.04281051429706116,0.19594242102212348,0.6160831382704982,0.8733544046859595
G0100830,Limestone County,94727,0.2573625307088047,0.4454,59686,0.4,0.802337242813559,0.13753206583128358,0.00763245959441342,0.01381865782722983,0.13572566738698622,0.7762498833338518,0.8914743731972488
G0100850,Lowndes County,10079,0.14684225431888984,0.5064,30036,1.1,0.24774283163012203,0.7463041968449251,0.0012898104970731224,0,0.26811594202898553,0.7426487885203481,0.8137442572741195
G0100870,Macon County,18708,0.2036067481093659,0.5095,33370,0.6,0.1603592046183451,0.8317297412871499,0.0008552490912978405,0.001710498182595681,0.24420808117855614,0.6548033181696548,0.7259129759129759
G0100890,Madison County,362276,0.42757103648692285,0.462,65449,0.2,0.6794046528061478,0.2429390851174243,0.005862933233225497,0.02637491857037176,0.1247945500504415,0.6683761952641559,0.9171416723914914
G0100910,Marengo County,19321,0.16109074243813015,0.5495,33241,0.7,0.45753325397236166,0.5355830443558822,0.0010869002639614927,0,0.21903862300587743,0.714848526015487,0.7113451874758407
G0100930,Marion County,29866,0.1276325686348251,0.4587,35930,0.4,0.9287818924529565,0.035826692560101785,0.004721087524275095,0.0018080760731266324,0.17481113455386918,0.7514378594648662,0.8140734206419217
G0100950,Marshall County,95643,0.1936830584004378,0.4707,45983,0.4,0.9302196710684525,0.026651192455276394,0.003952197233461937,0.005991029139612936,0.20308008866921926,0.7017745033397357,0.8592506835480455
G0100970,Mobile County,414114,0.2319949217825404,0.476,47583,0.2,0.5861067242353555,0.3575102508005042,0.007708022428606616,0.01914448678383247,0.1878060851387586,0.6454550690875578,0.8507113262300526
G0100990,Monroe County,21270,0.13473298002445985,0.5495,30441,0.5,0.5447578749412317,0.42435354960037613,0.017489421720733426,0.0027268453220498355,0.2794229670538945,0.6364192995346559,0.7153745072273324
G0101010,Montgomery County,226941,0.3337583848044099,0.4928,50124,0.3,0.35808866621721064,0.5790403673201405,0.0020622100017185082,0.0281262530789941,0.19352602948351413,0.583790364917846,0.8551056859317842
G0101030,Morgan County,119213,0.22401125148524456,0.4526,52156,0.3,0.7991158682358468,0.12775452341607038,0.004814911125464505,0.006375143650440808,0.14636981325584378,0.7272093732305414,0.8821902017291067
G0101050,Perry County,9293,0.22777494475607682,0.4938,23447,1.4,0.29452275906596365,0.6984827289357581,0.0003228236306897665,0.0008608630151727107,0.3084553613604157,0.7185667752442997,0.6482263513513513
G0101070,Pickens County,20243,0.1412211107278372,0.4907,39848,0.7,0.5669614187620412,0.40181791236476805,0.0013831941905843995,0.000592797510250457,0.22716956662703988,0.7525206232813932,0.7965164789319983
G0101090,Pike County,33333,0.23733029329464192,0.5367,37446,0.7,0.5790357903579035,0.3683136831368314,0.005640056400564006,0.022020220202202023,0.24431331493290187,0.6227911386949401,0.7195311046331327
G0101110,Randolph County,22647,0.16525101419878296,0.4815,43395,0.4,0.7706097937916722,0.20408884178919945,0.0016779264361725616,0.0020753300657923787,0.16929400605266723,0.7664904619627672,0.7193519054310986
G0101130,Russell County,57952,0.17823741007194244,0.4661,42443,0.4,0.49211416344561015,0.4365681943677526,0.003088763114301491,0.0095423799006074,0.2069965720312912,0.601796922018743,0.8403901734104047
G0101150,St. Clair County,87989,0.1608491794738213,0.4065,58308,0.4,0.8725408857925423,0.09600063644319176,0.003989135005512053,0.00846696746184182,0.1220844250363901,0.7989449369459358,0.8725826660129651
G0101170,Shelby County,213432,0.4292944226312858,0.4392,77799,0.3,0.8011825780576484,0.1212470482401889,0.003448405112635406,0.02061078001424341,0.07484500399376212,0.8052618359914605,0.9154136202694625
G0101190,Sumter County,12797,0.21562809099901087,0.5289,24320,0.3,0.2523247636164726,0.7192310697819801,0.0007032898335547394,0.021411268265999844,0.3176282858822541,0.6407151095732411,0.7569848661233993
G0101210,Talladega County,80387,0.1496079867126248,0.467,41325,0.4,0.6393819896251881,0.3261099431500118,0.004254419246893154,0.006145272245512334,0.19058085997450772,0.7129160694378086,0.8292174004912707
G0101230,Tallapoosa County,40541,0.18442808804548785,0.4689,45828,0.3,0.6995387385609629,0.27436422387212944,0.0022199748402851435,0.0035766261315705087,0.18875381459802892,0.7485961123110151,0.7227599125819544
G0101250,Tuscaloosa County,207305,0.30730845524423506,0.4677,53326,0.2,0.6421938689370734,0.31985239140397,0.0021610670268445045,0.016116350305106004,0.17657909446618222,0.6374601509777673,0.8001700586371014
G0101270,Walker County,64110,0.11343843508552544,0.4522,43629,0.5,0.9058961160505381,0.06178443300577133,0.002230541257214163,0.005163001091873343,0.18148359667491593,0.7724929053919022,0.8034102951093414
G0101290,Washington County,16541,0.1266525647805394,0.4989,41370,0.6,0.6633214436853878,0.23541502932108094,0.07381657699050843,0.0025391451544646637,0.21117366295435075,0.8265442404006678,0.7002571896188917
G0101310,Wilcox County,10681,0.12496485802642676,0.4887,31014,1,0.2729145211122554,0.6937552663608276,0.0017788596573354554,0.0002808725774740193,0.30052163833075735,0.679034769071095,0.6671282672667475
G0101330,Winston County,23784,0.1282933084635113,0.4752,35788,0.3,0.9605196770938446,0.0073158425832492435,0.0034056508577194754,0.0015556676757484023,0.17632231051867042,0.7940992493744787,0.7017338503182383
G0200130,Aleutians East Borough,3385,0.1150611620795107,0.4068,69250,1.5,0.15066469719350073,0.041949778434268836,0.4667651403249631,0.1967503692762186,0.13765541740674955,0.6382022471910113,0.7820738137082601
G0200160,Aleutians West Census Area,5698,0.17034165253210565,0.3514,87466,1.7,0.2913302913302913,0.03352053352053352,0.10775710775710776,0.4027729027729028,0.06839017235056839,0.2822240943555181,0.5985879979828542
G0200200,Anchorage Municipality,293531,0.3610882368270183,0.4298,84928,0.1,0.6259679556844081,0.05567044026014288,0.07917732709662693,0.0963305408968729,0.09026401027559824,0.6133887601227397,0.9078803884818538
G0200500,Bethel Census Area,18134,0.11876339149066421,0.4502,53553,0.5,0.11150325355685453,0.0074445792434101685,0.8313113488474688,0.010753281129370244,0.2826012938372489,0.5816440187124081,0.7448149991703998
G0200600,Bristol Bay Borough,875,0.2251968503937008,0.3916,79808,5.9,0.5268571428571428,0.005714285714285714,0.3417142857142857,0.002285714285714286,0.07176470588235294,0.5382165605095541,0.32983193277310924
G0200680,Denali Borough,2246,0.4105716041794714,0.3486,81719,8.3,0.8423864648263579,0.01157613535173642,0.021816562778272486,0.025823686553873553,0.1631336405529954,0.8156606851549756,0.3998695368558382
G0200700,Dillingham Census Area,4961,0.22072538860103627,0.4271,56898,0.4,0.17456158032654706,0.01592420882886515,0.719411408990123,0.013505341664986898,0.171760391198044,0.6201822004204625,0.5810260586319218
G0200900,Fairbanks North Star Borough,99072,0.3137147107331113,0.4094,76992,0.3,0.7542191537467701,0.04453326873385013,0.07922520994832041,0.03237039728682171,0.07992361096456983,0.5892008400574776,0.8189368394849397
G0201000,Haines Borough,2518,0.33783783783783783,0.3985,58059,6.7,0.8161239078633836,0,0.08816521048451152,0.013105639396346307,0.1125506072874494,0.6643495531281033,0.5955056179775281
G0201050,Hoonah-Angoon Census Area,2139,0.21332554061952075,0.4306,59803,3.4,0.46096306685366994,0.031790556334735855,0.3758765778401122,0.015895278167367927,0.10336763330215154,0.7547408343868521,0.48143639683505784
G0201100,Juneau City and Borough,32227,0.3841141793360223,0.3985,88390,0.4,0.680081918887889,0.009929562168368138,0.10578086697489683,0.06922766624259162,0.07677060063555989,0.6478384348374882,0.9253905679661264
G0201220,Kenai Peninsula Borough,58464,0.24587341024821038,0.4393,66064,0.4,0.8247468527640941,0.006243158182813355,0.07823617952928298,0.015804597701149427,0.12078695857285132,0.7281553398058253,0.6921821498287946
G0201300,Ketchikan Gateway Borough,13800,0.2527483924496992,0.4332,72728,0.5,0.6650724637681159,0.007536231884057971,0.14268115942028986,0.08217391304347826,0.09576264962914005,0.6155271447100241,0.8431495078893922
G0201500,Kodiak Island Borough,13451,0.27994179538840386,0.372,85839,0.6,0.5470968701211806,0.0034198200877258197,0.12393130622258568,0.22712066017396476,0.0779840848806366,0.5458812485332082,0.7858723718185171
G0201580,Kusilvak Census Area,8250,0.03915211970074813,0.4285,36754,0.2,0.036,0.0048484848484848485,0.9212121212121213,0.0013333333333333333,0.3901098901098901,0.7169373549883991,0.7727476467951592
G0201640,Lake and Peninsula Borough,1393,0.16122004357298475,0.4259,44135,1.9,0.21033740129217515,0.01148600143575018,0.6984924623115578,0.016511127063890883,0.16546242774566475,0.7149643705463183,0.2846517917511832
G0201700,Matanuska-Susitna Borough,105369,0.2159534215234799,0.422,75493,0.1,0.8287352067496133,0.012328104091336162,0.06196319600641555,0.013789634522487638,0.10292778391365848,0.7707018611653906,0.7465502809996413
G0201800,Nome Census Area,9988,0.16141304347826088,0.4301,61048,0.4,0.15568682418902682,0.009511413696435723,0.7581097316780137,0.016619943932719265,0.2154770537656687,0.6047819971870605,0.6923076923076923
G0201850,North Slope Borough,9792,0.1652574942352037,0.4094,79306,1.3,0.3142361111111111,0.015420751633986929,0.5123570261437909,0.0545343137254902,0.10145525854061306,0.5265285497726124,0.7559205500381971
G0201880,Northwest Arctic Borough,7715,0.13233547160845807,0.4469,60906,0.7,0.11276733635774465,0.01218405703175632,0.8221646143875567,0.009980557355800388,0.26109148017275224,0.5621169916434541,0.6539162112932605
G0201950,Petersburg Borough,3257,0.28382687927107064,0.4274,69948,4.2,0.7614369051274179,0.01013202333435677,0.0776788455634019,0.04697574455019957,0.05733662145499383,0.6882898062342039,0.6661054994388328
G0201980,Prince of Wales-Hyder Census Area,6407,0.18263405878393538,0.4326,52379,0.6,0.4769783049789293,0.004526299360074918,0.3917590135788981,0.014203215233338536,0.17296786389413987,0.7275411218894982,0.6912536443148688
G0202200,Sitka City and Borough,8640,0.3337129840546697,0.4185,73682,0.7,0.642824074074074,0.009259259259259259,0.13113425925925926,0.06701388888888889,0.08663190329461957,0.5926134761770511,0.8395266272189349
G0202300,Skagway Municipality,1107,0.2964244521337947,0.3023,73906,1.7,0.8491418247515808,0.03974706413730804,0.05962059620596206,0.008130081300813009,0.06375227686703097,0.5333333333333333,0.6239600665557404
G0202400,Southeast Fairbanks Census Area,6878,0.19698981850376274,0.4058,70056,1,0.7643210235533585,0.006542599592904914,0.1387031113695842,0.02660657167781332,0.1086379716981132,0.7350230414746544,0.5558401639344263
G0202610,Valdez-Cordova Census Area,9243,0.30833333333333335,0.413,79867,1.3,0.7176241480038948,0.0037866493562696093,0.13913231634750622,0.040679433084496376,0.0781951593472785,0.7463015423355367,0.5139944992719625
G0202750,Wrangell City and Borough,2502,0.19428571428571428,0.4208,53894,2.8,0.6302957633892886,0.0003996802557953637,0.2446043165467626,0.007194244604316547,0.07828894269572235,0.6786757546251218,0.6792328042328042
G0202820,Yakutat City and Borough,649,0.22624434389140272,0.3385,71607,4.7,0.4514637904468413,0.007704160246533128,0.386748844375963,0.04930662557781202,0.07395993836671803,0.6621004566210046,0.5239234449760766
G0202900,Yukon-Koyukuk Census Area,5377,0.13596746077861707,0.4671,41413,0.3,0.22745025106936953,0.0007439092430723452,0.69388134647573,0.007067137809187279,0.25361095479272183,0.7241379310344828,0.45378973105134474
G0400010,Apache County,71511,0.12300607355002335,0.5013,32508,0.2,0.22832850890072856,0.005215980758205031,0.7377186726517598,0.0034400302051432645,0.35457295853869863,0.7889011357646044,0.6344288711197592
G0400030,Cochise County,125867,0.2310957450450142,0.4427,49260,0.3,0.8547196644076684,0.040773197104880546,0.01241786965606553,0.019425266352578515,0.16609952667263655,0.6892929051292785,0.8208908817176147
G0400050,Coconino County,141274,0.36160327395281655,0.4667,59460,0.2,0.6394170194090916,0.012330648243838215,0.26546993785126777,0.019578974191995696,0.17602955303379386,0.6104074019432209,0.7179584178192053
G0400070,Gila County,53546,0.18733790999237224,0.4427,43524,0.2,0.768890299929033,0.007003324244574758,0.16309341500765698,0.008198558248982184,0.21593434775175244,0.7555707450444292,0.654254367658458
G0400090,Graham County,37996,0.15152282122669367,0.4196,51353,0.5,0.7991893883566691,0.01958100852721339,0.1264343615117381,0.006316454363617223,0.22598587404355502,0.7026413724244349,0.8109082879434713
G0400110,Greenlee County,9522,0.13512128459173214,0.3805,63473,0.5,0.9152488972904852,0.02194917034236505,0.038752362948960305,0.005461037597143457,0.1330778239114234,0.48627075351213284,0.7033460588367393
G0400120,La Paz County,20793,0.12010216158973401,0.4879,34643,0.5,0.7711729909104026,0.009618621651517337,0.14952147357283702,0.00726205934689559,0.2243502051983584,0.7153862615022469,0.5733742331288344
G0400130,Maricopa County,4328810,0.3269807194974321,0.4641,64468,0.1,0.7762653015493866,0.05628336656032489,0.01983824653888713,0.04189419263030717,0.13769556116411785,0.6219280250706142,0.8916535588678998
G0400150,Mohave County,207695,0.1294581131503684,0.4456,45587,0.3,0.9023471917956619,0.010674306073810154,0.022759334601218133,0.011141337056741857,0.16383492761878574,0.6927459172047095,0.7583723914011155
G0400170,Navajo County,109270,0.1525416518964906,0.4739,40067,0.3,0.47127299350233365,0.009197400933467558,0.4465544065159696,0.005966871053354077,0.2790262348437103,0.6878250928836811,0.6031614693764975
G0400190,Pima County,1027207,0.32383208006932207,0.4694,53379,0.1,0.7603180274277725,0.03561210155304627,0.03885682243209013,0.02921611710200573,0.16814904099048053,0.6317083354952204,0.8800357459687941
G0400210,Pinal County,432793,0.19532124281366814,0.4204,58174,0.3,0.7988900005314319,0.04370449614480826,0.05049065026467618,0.016495183609716423,0.1315031434276814,0.767176220806794,0.8105363995663372
G0400230,Santa Cruz County,46480,0.2043205241963006,0.4997,41259,0.5,0.8571428571428571,0.006475903614457832,0.00774526678141136,0.009122203098106713,0.23263226366001735,0.676528101936542,0.8646776480855242
G0400250,Yavapai County,228067,0.25877350683446054,0.4435,52451,0.1,0.9131000977782845,0.006555091267039949,0.016745079296873286,0.009668211534329825,0.130347683454785,0.7198280243124022,0.8420431009397306
G0400270,Yuma County,209468,0.1502611005463491,0.4429,45243,0.2,0.7631905589397904,0.02164053697939542,0.015439112418125919,0.013257394924284377,0.19433595666594705,0.6709896303592437,0.7891821862348178
G0500010,Arkansas County,17914,0.15769137889398696,0.4807,46696,0.6,0.7212794462431618,0.2587920062520933,0.0016746678575415876,0.0004465780953444234,0.17345425507643167,0.6518488853290615,0.791191381495564
G0500030,Ashley County,20270,0.12338791479495725,0.4694,44744,1.2,0.7243216576221017,0.2540700542673902,0.002220029600394672,0.0019240256536753823,0.16658371491140753,0.7747840660048988,0.7617597957379947
G0500050,Baxter County,41427,0.1788198269079465,0.4517,42260,0.3,0.966953918941753,0.0016173027252757864,0.004248437009679677,0.004344992396263307,0.13108980630013695,0.7614863032275563,0.8054790929348539
G0500070,Benton County,265759,0.3335115895277361,0.4586,66362,0.1,0.8756730722195674,0.017086909568443588,0.0139487279828717,0.03858006690272013,0.09439434708702711,0.6657343520241853,0.9206221481719901
G0500090,Boone County,37331,0.16137474502559365,0.4364,45374,0.8,0.9616672470600841,0.0033484235621869226,0.005705713749966515,0.0037234470011518576,0.14657384657384656,0.7179060795530132,0.8833137485311399
G0500110,Bradley County,10874,0.14335106382978724,0.451,43184,0.8,0.6588192017656797,0.2883023726319662,0.01149530991355527,0.0006437373551590951,0.20510204081632652,0.6517311608961304,0.7587568681318682
G0500130,Calhoun County,5192,0.11407048695184288,0.4212,46417,2.1,0.7621340523882897,0.21667950693374421,0.0017334360554699538,0,0.13449367088607594,0.8481081081081081,0.6316148856264937
G0500150,Carroll County,27965,0.21222043119081202,0.4631,46110,0.4,0.9213302342213481,0.01033434650455927,0.008331843375648131,0.013838726980153763,0.14799291830762004,0.7573390789119311,0.8117029803978721
G0500170,Chicot County,10615,0.15884961698696412,0.5252,34147,0.6,0.43466792275082433,0.5392369288742346,0.001413094677343382,0.005840791333019312,0.28881737731295254,0.617748279252704,0.7512465373961219
G0500190,Clark County,22386,0.2663427226482423,0.4319,41620,0.6,0.702224604663629,0.24274099883855982,0.003573662110247476,0.006968641114982578,0.2028992827558339,0.5753019180677243,0.8018608183803285
G0500210,Clay County,14889,0.12570071258907364,0.4663,37233,0.4,0.9587615017798374,0.0067163677883000875,0.0030223655047350393,0.0002686547115320035,0.21124940488335714,0.6741154562383612,0.8016919631749191
G0500230,Cleburne County,25100,0.15545926282565667,0.4501,44483,0.2,0.969203187250996,0.003904382470119522,0.011713147410358565,0.006653386454183267,0.139604480931775,0.752109802466846,0.669959614787201
G0500250,Cleveland County,8128,0.1624846464291981,0.4257,46684,0.8,0.8575295275590551,0.1279527559055118,0.0017224409448818897,0,0.18393814690110985,0.7603357165060616,0.7787460663277657
G0500270,Columbia County,23776,0.1963713252847691,0.4973,36193,0.5,0.6054845222072678,0.3613728129205922,0.002018842530282638,0.010683041722745626,0.24994300825240506,0.7041579070310675,0.7339276530087434
G0500290,Conway County,20858,0.15621979842606654,0.4812,42802,0.7,0.851471857320932,0.10389299069901237,0.0025409914661041325,0.0033080832294563236,0.17595718005593597,0.6727644722589963,0.8454415954415955
G0500310,Craighead County,107345,0.26232527115596543,0.4816,47286,0.2,0.7880199357212725,0.14545623922865528,0.004490195165121803,0.014066793982020587,0.1662751645279649,0.5709486404833837,0.911082729614868
G0500330,Crawford County,62739,0.15966963271488072,0.4477,46828,0.6,0.8805687052710436,0.01582747573279778,0.022745023031925916,0.01876026076284289,0.1715750489220966,0.7601218799565908,0.8927559994037859
G0500350,Crittenden County,48672,0.17437917783446896,0.4689,40161,0.1,0.4349112426035503,0.4797830374753452,0.0026914858645627877,0.006923898750821828,0.22220136803470136,0.5743944636678201,0.8750344068263144
G0500370,Cross County,16824,0.14427169286893077,0.4593,46787,0.8,0.7358535425582501,0.18669757489300998,0.0020803613884926297,0.00029719448407037566,0.1544926835167493,0.6684202615361491,0.8362242332830568
G0500390,Dallas County,7279,0.1185617103984451,0.4249,38072,2.2,0.5341393048495673,0.4324769885973348,0.0056326418464074735,0.000549526033795851,0.1465623081645181,0.6769956214213539,0.6831569259088818
G0500410,Desha County,11709,0.14055711730130335,0.4547,31893,2.3,0.4876590656759757,0.46596635067042447,0.002818344862925954,0.004355623879067384,0.2913958929035612,0.6147194465795542,0.8228969006957622
G0500430,Drew County,18417,0.2277677729182746,0.4941,46997,0.8,0.6847477873703643,0.28718032252809905,0.00016289297931259162,0.0032578595862518323,0.18833563854310742,0.6769596199524941,0.8269208549971115
G0500450,Faulkner County,123624,0.305566173272351,0.4674,52827,0.3,0.8206335339416294,0.11400698893418754,0.004303371513621951,0.013274121529800039,0.16673832587234544,0.6231295569265283,0.8943260703824084
G0500470,Franklin County,17738,0.12141133394357993,0.4533,38923,0.9,0.9404667944525876,0.009809448641334987,0.016236328785657908,0.00823091667606269,0.23004020677771395,0.7050423917893798,0.8378614157527418
G0500490,Fulton County,12231,0.12235905547395774,0.4256,35405,0.7,0.9595290654893304,0.004742048892159267,0.003270378546316736,0.0006540757092633472,0.20710009976720983,0.7973054494269053,0.7268342589885999
G0500510,Garland County,98555,0.2163795877817734,0.4807,44777,0.2,0.8605042869463752,0.08210643802952666,0.009030490589011212,0.005966211759931003,0.18617521036601103,0.6782063717078266,0.7904421160235113
G0500530,Grant County,18126,0.1871069182389937,0.4471,55388,0.8,0.9478097760123579,0.026591636323513187,0.0017102504689396447,0.0003861855897605649,0.14523076923076922,0.8012530963135654,0.8570179820179821
G0500550,Greene County,44937,0.16156813194121167,0.4261,47056,0.6,0.9470369628591139,0.019226917684758663,0.0027816721187440196,0.0036495538197921533,0.16438294010889293,0.6700475252115452,0.9077708212763719
G0500570,Hempstead County,21842,0.1508828250401284,0.4199,42860,1.1,0.5733449317828038,0.3013460305832799,0.004257851845069133,0.0011903671824924458,0.22692272010390574,0.6927353595255745,0.7684420393050413
G0500590,Hot Spring County,33597,0.1328366196023546,0.428,43889,0.9,0.8463255647825698,0.11411733190463434,0.004524213471440903,0.0039586867875107895,0.18037490436113238,0.7785538534804349,0.8681780595369349
G0500610,Howard County,13311,0.13574763694340053,0.511,36059,0.8,0.6736533693937345,0.208774697618511,0.003681165952971227,0.002704530087897228,0.19390560562089507,0.6894204589653831,0.8211434046630469
G0500630,Independence County,37427,0.17538412546771753,0.4561,44319,0.9,0.9111336735511796,0.01923744890052636,0.0018703075319956182,0.0070537312635263315,0.16689658978037744,0.7164502164502164,0.8666868381240544
G0500650,Izard County,13570,0.1306522805296714,0.4278,42876,0.6,0.9396462785556374,0.0182756079587325,0.012453942520265292,0,0.15091053048297703,0.7606679035250464,0.6664376974859184
G0500670,Jackson County,17027,0.10149913983779799,0.501,34109,0.6,0.777001233335291,0.12280495683326481,0.001526986550772303,0.00046984201562224703,0.24356020942408377,0.6936613980772365,0.8083508956796628
G0500690,Jefferson County,69282,0.17992068906703054,0.4642,40726,0.5,0.3965676510493346,0.5652983458907075,0.0028290176380589473,0.00952628388325972,0.22200664747698032,0.6210216036715048,0.8026895085207704
G0500710,Johnson County,26372,0.15377992078525918,0.4491,38511,0.9,0.9121795844077052,0.015963901107234946,0.0023888973153344457,0.0205900197178826,0.22723908216136196,0.7041933484817187,0.8429392303674038
G0500730,Lafayette County,6800,0.15806648990414032,0.5807,32397,0.7,0.5995588235294118,0.36,0.00411764705882353,0.003970588235294117,0.2590307043949428,0.790948275862069,0.632583503749148
G0500750,Lawrence County,16549,0.15406536646183988,0.4382,39993,0.6,0.9663423771829114,0.011239349809656173,0.0026587709227143632,0.0015106652969967974,0.15645363408521304,0.6732167723967198,0.8073703935040599
G0500770,Lee County,9194,0.10749185667752444,0.5049,29681,0.8,0.4295192516858821,0.555579725908201,0.0038068305416576026,0.001631498803567544,0.22101497283688884,0.5979413599500936,0.7346471127406049
G0500790,Lincoln County,13455,0.09734341671514446,0.4604,46596,1.1,0.6593831289483464,0.3051653660349313,0.005351170568561873,0,0.20031242489786108,0.7712695467797509,0.7650040551500406
G0500810,Little River County,12347,0.12537382102599495,0.4494,45113,0.7,0.7389649307524095,0.2194865149429011,0.010447882076617803,0.003401636024945331,0.1613489833030253,0.7152713033749767,0.8235565110565111
G0500830,Logan County,21668,0.13345091122868902,0.4243,41466,0.7,0.9178050581502677,0.013752999815395975,0.008445634114823703,0.02187557688757615,0.187110673973116,0.7368421052631579,0.8282003345468858
G0500850,Lonoke County,72528,0.20607618021303933,0.4161,59094,0.3,0.8870918817560115,0.05666776968894772,0.00714206926979925,0.009003419369071255,0.12227749676016889,0.6924707194645845,0.9152005989042774
G0500870,Madison County,16211,0.14223096878074962,0.4771,41682,0.9,0.9361544630189378,0.003022638948861884,0.013139226451175127,0.012522361359570662,0.17408075654824862,0.7802197802197802,0.8282548476454293
G0500890,Marion County,16476,0.1707142857142857,0.4416,36719,0.5,0.9601845108035931,0.004855547462976451,0.009225540179655257,0.008922068463219229,0.1820082395621964,0.7885579475081097,0.7146469968387776
G0500910,Miller County,43572,0.16756009574862615,0.466,43371,0.9,0.6978793720738089,0.24761314605710089,0.011590011934269714,0.003970439731937942,0.20059780803719696,0.6464751004505053,0.83943172526574
G0500930,Mississippi County,42126,0.13838024292686507,0.4727,39962,0.4,0.6032141670227413,0.33736884584342214,0.0007358875753691307,0.005649717514124294,0.24321371339775652,0.5636097382390628,0.7971691230118196
G0500950,Monroe County,7050,0.1269872813990461,0.4556,38468,1,0.5456737588652483,0.4297872340425532,0.0029787234042553193,0.00425531914893617,0.2708094144661309,0.5988598859885989,0.753731343283582
G0500970,Montgomery County,8950,0.13488858980110663,0.454,35741,0.8,0.9214525139664804,0.0033519553072625698,0.014748603351955308,0.004022346368715084,0.21304397227587774,0.8132658497602557,0.6422583404619333
G0500990,Nevada County,8351,0.14593669803250642,0.4086,38042,2.3,0.6283079870674171,0.34534786253143335,0.0015566997964315652,0.0003592384145611304,0.23075980392156864,0.6694141889902856,0.7375162831089883
G0501010,Newton County,7812,0.20468040516940272,0.4307,38082,0.6,0.9416282642089093,0.0002560163850486431,0.025089605734767026,0.006528417818740399,0.15829567462879277,0.8419618528610354,0.6260127931769722
G0501030,Ouachita County,23830,0.1446886446886447,0.4577,35425,0.8,0.5699538396978598,0.4164078892152749,0.0007973143096936634,0.0007553503986571548,0.2316688006828852,0.6912404224477118,0.7375334096983581
G0501050,Perry County,10355,0.1265857694429123,0.4132,48667,0.6,0.962143891839691,0.006663447609850314,0.0010622887493964268,0,0.17892061008994917,0.7644492911668485,0.7374346602332127
